"id_assignment","id_job_type","report"
"29307","1","21, 27"
"29303","1","31"
"29312","1","21, 27"
"29309","1","30"
"29292","2","31"
"29288","7","20"
"29301","1","20,"
"29313","1","30"
"29272","2","31"
"29315","1","21, 27"
"29317","3","20"
"29286","1","30"
"29318","1","21, 27"
"29321","1","48, 29"
"29324","1","21, 27"
"29323","1","31,"
"29330","1","30"
"29335","1","20"
"29336","1","48, 29"
"29332","1","30"
"29338","1","21, 27"
"29331","1",""
"29337","1","29, 48"
"29329","2","48, 29"
"29339","1","48, 29"
"29341","1","30"
"29343","8","21,"
"29344","1","20, 27"
"29319","1","27, 48"
"29348","4","27, 48"
"29355","1","20"
"29302","2","48, 29"
"29283","2","30"
"29347","1","27, 35"
"29353","1","21,"
"29353","11","21,"
"29356","8","20,21,"
"29351","4","20"
"29360","1","21"
"29346","1","27, 35"
"29368","4","30"
"29367","1","35, 27"
"29362","2","21"
"29372","1","31"
"29359","1","30, 43"
"29371","1","30, 43"
"29366","2","30, 43"
"29381","1","21, 27"
"29385","3","20, 48"
"29382","7","31"
"29379","1","35,48,"
"29391","1","20, 48"
"29370","1","30, 43"
"29373","1","35"
"29305","2","21, 27, 48, 20"
"29386","1","30, 43"
"29393","1","31"
"29386","8","30,43,"
"29393","8","31,"
"29350","2","31"
"29392","1","30, 43"
"29388","2","20, 21, 27"
"29397","2","48, 29"
"29376","2","31"
"29394","1","30, 43"
"29399","2","35"
"29400","1","30, 43"
"29375","2","29, 20"
"29402","2","21, 27"
"29401","1","48, 49"
"29380","1","49, 43"
"29408","1","31"
"29406","1","30,43,"
"29404","1","31"
"29410","1",""
"29411","1","43, 49"
"29412","1","31"
"29374","2","49, 43"
"29384","2","31"
"29405","2","31"
"29415","1","48"
"29416","11","48,"
"29419","1","49, 43"
"29409","2","49, 43"
"29407","2","48"
"29320","2","20"
"29420","2","48"
"29421","1","43,49,"
"29417","1","49, 43"
"29423","1","21,29,"
"29425","1","49, 43"
"29422","1","49, 43"
"29430","3","48"
"29413","1","43,49,"
"29432","1","1,29,"
"29426","1","49, 43"
"29424","1","31,"
"29437","1","20, 48"
"29436","2","1, 21"
"29438","1","49, 43"
"29440","1","15, 1"
"29433","1","31"
"29441","1","35,"
"29435","1","43,49,"
"29434","1","49, 43"
"29442","1","49, 43"
"29458","1","48"
"29456","1","31,"
"29390","2","1,"
"29455","1","1, 20"
"29462","1","31,"
"29446","1","1, 20"
"29474","1","48"
"29444","2","21, 29"
"29464","1","31"
"29457","1","4, 20"
"29460","1","4, 20"
"29491","1","48"
"29488","1","29, 21"
"29468","1","31"
"29481","1","1, 15"
"29471","1","4, 20"
"29466","1","31"
"29477","1","4, 20"
"29465","1","15, 1"
"29452","1","49, 43"
"29493","1","15, 1"
"29489","1","29, 21"
"29480","1","31"
"29485","1","4, 20"
"29472","1","1, 15"
"29497","1","21, 29"
"29495","1","20, 4"
"29482","1","15, 1"
"29469","1","31,"
"29476","1","1, 15"
"29494","1","29, 21"
"29483","1","4, 20"
"29499","1","4, 20"
"29490","1","1, 15"
"29501","1","21, 29"
"29448","2",""
"29506","1","31"
"29512","1","1, 15"
"29511","1","1,15,"
"29513","1","1,15,"
"29514","1","29, 21"
"29517","1","31"
"29518","1","1, 15"
"29515","1","31"
"29524","1","4, 20"
"29519","1","1, 15"
"29507","1","21, 29"
"29520","1","4, 20"
"29521","1","29, 21"
"29510","1","31"
"29498","2","48"
"29467","1","4,20,31,48,"
"29467","11","4,20,31,48,"
"29526","1","31"
"29525","1","48"
"29478","1","48"
"29527","1","31"
"29500","2","21"
"29529","1","21"
"29531","1","21"
"29516","1","49,"
"29528","1","29, 48"
"29535","8","21"
"29522","2","21"
"29537","1","21,"
"29538","1","31, 43"
"29532","2","48, 29"
"29487","1","21"
"29541","1","48, 29"
"29539","2","49, 20"
"29403","2","48, 29"
"29530","2","21"
"29496","2","20, 49"
"29449","1","35, 43, 31"
"29543","1","21"
"29548","1","21"
"29547","8","31,"
"29545","1","35, 31, 43"
"29549","1","48, 29"
"29550","1","43, 31"
"29553","1","48, 29"
"29552","1","20"
"29555","1","31, 43"
"29554","1","20"
"29558","1","20"
"29556","1","31, 43"
"29504","2","20"
"29561","1","20"
"29564","1","31, 43"
"29566","1","49, 35"
"29445","2","20"
"29568","2","20"
"29560","3","20"
"29575","3","49, 43"
"29562","2","31"
"29559","2","20"
"29567","1","31"
"29573","4","20,"
"29569","1","48,"
"29546","2","20"
"29565","2","31,"
"29583","1","49, 43"
"29584","1","35, 48"
"29582","1","20"
"29587","1","20"
"29578","1","31"
"29572","2","35, 48"
"29588","1","31"
"29590","1","20"
"29591","1","31"
"29594","1","15, 1"
"29595","8","31"
"29544","1","20, 48, 21"
"29597","4","31"
"29596","1","20, 21, 48"
"29596","8","20,21,48,"
"29589","1","31"
"29600","1","49, 43"
"29602","1","49, 43"
"29603","1","21, 20"
"29599","2","31"
"29607","1","31"
"29608","8","31"
"29574","2","31"
"29611","2","21, 20"
"29610","1","21, 20"
"29618","1","31"
"29620","1","31"
"29621","1","21, 20"
"29601","1","43, 49"
"29623","1","31"
"29625","1","31"
"29605","2","21, 20"
"29628","1","21, 20"
"29613","1","43, 49"
"29627","1","31"
"29629","1","21, 20"
"29635","1","1, 48"
"29604","1","43, 49"
"29631","1","21, 20"
"29636","1","31"
"29638","1","31"
"29634","1","31"
"29639","1","31"
"29641","1","31"
"29630","1",""
"29643","1","20, 48"
"29644","1","49"
"29646","3","31"
"29624","1","1,48,"
"29649","1","31"
"29642","1","20,48,"
"29648","1","20, 48"
"29633","8","31,51,"
"29616","7","21, 29"
"29622","3","29, 21"
"29654","1",""
"29651","1","31, 20, 48"
"29655","1","49"
"29653","1","20, 31, 48"
"29659","2","1, 15, 31"
"29657","3",""
"29658","1","31"
"29656","1",""
"29652","1","20, 48"
"29660","1","31"
"29663","4","29, 21"
"29661","2",""
"29592","7","48,"
"29647","1","29, 21"
"29579","2","31"
"29662","1","1,"
"29598","1","49"
"29577","7","21, 29"
"29667","3","48, 20"
"29665","1","49"
"29668","1","48, 20"
"29666","1","49"
"29670","1","48, 20"
"29632","2","29, 21"
"29674","1","15, 35, 21, 29"
"29673","1","48, 20"
"29617","7","29, 21"
"29664","2","31"
"29619","1",""
"29677","1","20, 48"
"29680","1",""
"29683","1","29, 21, 35"
"29684","1","48, 20"
"29678","1","31"
"29681","1",""
"29675","1","35, 21, 29"
"29679","1","31"
"29671","1",""
"29685","1","31"
"29687","1","31,"
"29688","1","1, 15"
"29637","7","48, 29"
"29689","3","20, 21"
"29691","1","31,"
"29690","1","21, 20"
"29695","1","51,"
"29694","1","54, 49"
"29696","1","51, 52"
"29699","1","51, 52"
"29698","1","51, 52"
"29700","1","31"
"29697","1","51, 53"
"29702","8","54, 49"
"29692","2","21, 20"
"29706","1","29, 48"
"29703","1","51, 53"
"29707","4","21, 20"
"29701","1","20, 21"
"29710","1","31, 51, 52, 53"
"29712","1","20, 21"
"29708","7","51, 53"
"29714","1","43, 49"
"29719","1","31, 53"
"29713","1","43, 49"
"29720","1","49, 43"
"29721","3","31,"
"29722","3","31, 53"
"29723","1","31, 53"
"29704","2","31, 54"
"29730","1","52"
"29725","1","29, 48"
"29727","1","51, 43"
"29731","1","29, 48"
"29729","3","52,"
"29733","1","31, 54"
"29726","2","29, 48"
"29734","1","48, 29"
"29738","8","29,31,48,52,53,54,"
"29732","3","21,35,"
"29686","7","21, 35"
"29737","2","48, 52"
"29724","2","21, 35"
"29718","2","31, 53"
"29740","1","48, 52"
"29744","1","21, 35"
"29743","3","48, 52"
"29716","2","35, 21"
"29747","1","51"
"29750","3","1,"
"29752","1","31, 53"
"29728","2","21, 35"
"29715","2","21, 35"
"29755","1","21, 35"
"29754","1","31,"
"29758","1","31, 54"
"29756","1","29, 48"
"29751","1","54, 52"
"29753","2","21, 29"
"29760","1","51"
"29761","1","51"
"29762","1","31"
"29757","1","51"
"29763","1","31"
"29764","1","52, 54"
"29765","3","48, 29"
"29768","1","31"
"29769","1","52, 54"
"29705","7","29, 48"
"29766","1","53,"
"29772","1","51"
"29775","1","21, 53"
"29746","2","31"
"29776","1","21, 53"
"29779","1","31"
"29774","1","21, 48, 54, 53, 29"
"29781","1","31"
"29771","2","54, 52"
"29782","1","31"
"29784","1","52, 53"
"29789","1","51"
"29780","2","48, 21"
"29759","1","52,54,"
"29777","1","31,55,"
"29790","1","51"
"29791","4","54, 52"
"29793","1","52, 54"
"29794","4","52, 54"
"29795","2","54, 52"
"29796","1","21, 29"
"29801","1","54, 52"
"29798","1","51"
"29788","1","51"
"29799","1","51"
"29802","1","51"
"29804","1","51"
"29800","1","31,55,"
"29806","1","51"
"29808","1","51"
"29809","1",""
"29787","2","31,54,55,"
"29788","11","51,"
"29807","2","31,55,"
"29792","2","53, 52"
"29817","3","51"
"29819","1","35, 21"
"29797","2","29, 48"
"29823","4","21, 35"
"29822","1","31,55,"
"29825","1","51,"
"29818","7","29, 48"
"29778","1","35, 21"
"29826","1","31,55,"
"29813","2","31,55,"
"29824","4","21, 29, 48"
"29830","1","51"
"29832","1","51"
"29833","1","21, 48, 29"
"29831","7","21, 35"
"29827","7","48, 29"
"29839","1","29, 48"
"29840","4","21, 35"
"29842","3","51,"
"29843","1","48, 35"
"29845","1","31,53,55,"
"29847","1","54, 52"
"29836","1","31,55,"
"29844","2","54,"
"29838","7","21, 48"
"29837","2","31,55,"
"29850","1","51"
"29851","1","31,53,55,"
"29852","1","31,55,"
"29859","3","31, 53"
"29860","1","52, 54"
"29857","1","31, 53"
"29855","1","21, 35"
"29858","1","31,53,55,"
"29861","1","54, 52"
"29862","1","48, 29"
"29866","1","29, 48"
"29865","1","52, 54"
"29867","3","31, 53"
"29869","1","52,53,"
"29871","1","51"
"29872","1","31,55,"
"29870","1","54, 52"
"29879","1","31,55,"
"29880","1","31,55,"
"29878","1","54, 52"
"29884","3","31, 53"
"29882","1","54, 52"
"29886","1","1,15,"
"29887","1","31,55,"
"29903","3","51"
"29883","1","54, 52"
"29900","1","51"
"29897","1","31,55,"
"29896","1","31,55,"
"29904","3","31,55,"
"29902","1","15, 51"
"29901","3","1, 29, 52"
"29906","3","51"
"29899","1","35"
"29905","3","1,29,52,"
"29888","1","1,35,52,"
"29888","11","1,35,52,54,"
"29876","1","52,53,"
"29889","1","1,35,52,54,"
"29889","11","1,35,52,54,"
"29881","1","1, 52"
"29899","11","35,54,"
"29907","1","29"
"29909","1","31,55,"
"29910","1","1, 52"
"29916","1","1, 52"
"29918","1","31,55,"
"29917","1","1, 52, 29"
"29908","1","31,55,"
"29911","1","51,"
"29912","1","53, 35"
"29919","1","1, 52, 29"
"29924","3","51,"
"29914","1","1, 52, 29"
"29928","1","21, 48"
"29926","1","1, 52, 29"
"29930","1","31,55,"
"29933","1","15"
"29936","1","21, 48"
"29923","1","53,"
"29927","1","1,29,52,"
"29941","1","51,"
"29943","1","1, 52, 29"
"29934","1","35, 53"
"29929","1","15"
"29934","11","35,54,"
"29937","1","31,55,"
"29942","1","1, 52, 29"
"29945","1","21, 48"
"29946","1","31,55,"
"29947","1","15"
"29938","1","1, 29, 52"
"29948","1","1,29,52,"
"29950","1","1, 29"
"29915","7","35"
"29935","11","1,29,52,54,"
"29940","2","31,55,"
"29952","1","1, 29"
"29864","2","21, 48"
"29949","1","51"
"29939","2","31,55,"
"29958","1","1, 29"
"29957","1","51"
"29954","1","48, 35, 21"
"29960","1","1, 29"
"29944","2","21, 35, 48"
"29921","1","15,31,52,53,54,55,"
"29921","11","15,31,52,53,54,55,"
"29963","1","1, 29"
"29956","1","51"
"29964","1","21, 48"
"29955","1","51"
"29961","11","53,"
"29970","1","31,55,"
"29972","1","1, 54"
"29969","7","29, 21"
"29959","7","48, 54"
"29973","1","31,55,"
"29962","7","52, 53"
"29981","4","31,55,"
"29979","1","51"
"29977","2","21, 54"
"29983","1","31,55,"
"29982","1","53, 52"
"29984","1","31,55,"
"29985","1","51"
"29966","1","31,55,"
"29988","1","52, 53"
"29989","2","31,55,"
"29994","1","51"
"29975","2","21, 54"
"29995","1","51"
"29992","1","51"
"30001","1","51"
"29998","1","52, 53"
"29993","1","51"
"30004","1","31,55,"
"29997","1","51"
"29999","2","53, 52"
"30009","1","31,55,"
"7216","11","15,"
"30006","1","53, 52"
"30007","1","21, 54"
"30011","1","53,"
"30010","1","31,55,"
"30003","1","52, 53"
"29986","2","21,48,"
"30014","1","51"
"30008","2","31"
"30020","1","51"
"30019","1","31"
"30021","1","51"
"30016","1","51"
"29967","7","31"
"29931","2","31,55,"
"29980","7","52,55,"
"30023","1","31,55,"
"30027","1","51"
"30018","4","31"
"30032","1","51"
"30025","1","52,55,"
"30035","1","51"
"30036","1","31,55,"
"30037","3","51"
"30041","3","51"
"30038","1","31, 53"
"30033","1","52,55,"
"30039","1","31, 53"
"30030","7","31, 53"
"30045","1","51,"
"30044","1","52,55,"
"29863","7","21"
"30047","3","52,55,"
"29856","1","21, 48"
"30040","1","31, 53"
"30031","8","21, 48"
"30049","1","52,55,"
"30062","1","31, 53"
"30063","1","29, 54"
"30050","1","51"
"30065","1","51"
"30054","1","51"
"30067","1","31, 53"
"30052","7","29, 48"
"30061","1","52,55,"
"30076","1","54,"
"30071","1","31, 53"
"30068","1","30, 54"
"30078","1","52,55,"
"30069","1","31, 53"
"30077","1","51,"
"30081","1","31, 53"
"30085","1","15, 53"
"30083","3","31, 54"
"30066","1","51"
"30088","1","1,21,"
"30084","1","52,55,"
"30091","1","31, 53, 54, 30"
"30058","1","51"
"30090","1","31, 53"
"30092","1","31, 53"
"30089","1","52,55,"
"30086","8","52,55,"
"30057","2","54, 30"
"30094","1","21, 29"
"30095","1","54, 30"
"30097","1","31, 53"
"30096","1","30, 54"
"30073","1","52,55,"
"30102","1","21,29,"
"30087","1","51"
"30098","3","54, 30"
"30073","11","52,55,"
"30099","1","31, 53"
"30072","1","48, 53"
"30106","1","30, 54"
"30105","1","52,55,"
"30104","1","1, 29"
"29812","3","48, 53"
"30029","2","21,"
"30125","3","52,"
"30111","8","15, 35"
"30121","1","54, 30"
"30127","8","15, 35"
"30117","1","54, 30"
"30134","8","15, 35"
"30119","1","54, 30"
"30131","1","15, 35"
"30138","1","30, 54"
"30122","1","48, 53"
"30128","1","1, 29, 53, 48"
"30113","1","15, 35"
"30130","1","51"
"30136","1","52"
"30133","1","1, 29"
"30115","1","54, 30"
"30140","1","48, 53"
"30110","1","15, 1, 35, 29"
"30141","8","48"
"30139","1","52"
"30051","2","51"
"30143","1","48, 53"
"30148","1","1, 29"
"30135","1","54, 30"
"30151","1","1, 29"
"30126","3","52,"
"30153","1","1, 29"
"30142","1","52"
"30144","1","51"
"30100","1","54, 30"
"30149","1","54, 30"
"30155","7","21,"
"30154","1","30, 54"
"30156","8","1, 29"
"30147","1","1, 29"
"30161","1","21, 48, 35"
"30172","1","31, 53"
"30075","2","1, 29"
"30176","1","21, 48"
"30170","1","51"
"30164","1","1, 29"
"30175","1","54, 30"
"30179","1","31, 53"
"30173","1","54, 30"
"30180","1","21, 48"
"30182","1","54, 30"
"30013","2","30, 54"
"30178","3","52,"
"30160","1","31,54,"
"30177","1","21, 48"
"30169","1","51"
"30193","1","21, 48"
"30165","2","31, 52"
"30196","1","54, 30"
"30195","8","30,"
"30171","1",""
"30112","2","31, 52"
"30185","11","55,"
"30206","1","21, 48"
"30203","1","54, 30"
"30207","3","51"
"30188","1","31, 53, 52, 55"
"30209","3","54, 30"
"30201","1","51"
"30210","1","30, 54"
"30211","1","31, 52"
"30212","1","31, 52"
"30199","1","51"
"30213","1","31, 54"
"30215","1","31, 54"
"30214","1","31, 54"
"30197","8","29,35,"
"30146","2","31, 54"
"30200","11","31,52,55,"
"30107","2","52,55,"
"30168","7","21, 35"
"30162","2","52, 55"
"30187","2","30,"
"30137","2","29, 48"
"30216","1",""
"30222","1","52,"
"30227","1","31, 54"
"30228","1","51"
"30226","1","52,55,"
"30225","1","55, 52"
"30232","1","55, 52"
"30229","1","31, 54"
"30220","2","30, 53"
"30163","1","51"
"30181","2","21, 29, 48"
"30233","1","52, 55"
"30234","1","31, 54"
"30236","1","31, 54"
"30237","1","53, 30"
"30238","1","52, 55"
"30240","1","31, 54"
"30244","1","30, 53"
"30242","3","51"
"30241","1","31, 54"
"30243","1","52, 55"
"30250","1","52, 55"
"30243","8","52,55,"
"30239","1","52,55,"
"30248","8","52,55,"
"30247","1","31, 54, 53"
"30218","7","21,"
"30255","1","31, 54, 52"
"30219","2","29, 48"
"30249","1","51"
"30253","1","31, 54, 52"
"30263","1","53, 55"
"30245","2","55, 53"
"30223","2","31, 54"
"30012","2","21, 29"
"30260","1","30,51,52,"
"30261","8","51, 30"
"30256","1","51, 30"
"30268","1","31, 54"
"30269","1","55, 53"
"30265","1","51, 30"
"30258","1","51,"
"30254","2","31, 54"
"30191","1",""
"30259","1","30,51,52,"
"30251","2","29, 48"
"30143","11","48,53,"
"30272","1","53,"
"30277","1","29, 48"
"30279","1","21, 35"
"30267","1","51, 30"
"30280","1","51, 52"
"30282","1","31, 53"
"30281","1","52, 51, 30"
"30266","1","30"
"30285","1",""
"30167","2","53, 55"
"30285","8","30,52,"
"30289","1","31, 54"
"30286","1","51"
"30292","1","53, 55"
"30290","1","51"
"30294","1","31, 54"
"30292","11","54,55,"
"30295","1","21, 48"
"30273","2","55, 53"
"30296","1","31,"
"30271","1","30, 52"
"30297","1","21,"
"30298","1","55, 53"
"30287","3","51"
"30293","2","55, 53"
"30301","1","31, 54"
"30302","8","21"
"30303","1","55, 53"
"30305","3","31, 54"
"30306","3","52, 30"
"30307","3","21,"
"30310","1","21, 29, 48"
"30311","1","31, 54"
"30299","1","30, 52"
"30315","3","21, 35"
"30314","1","51"
"30309","1","29, 48"
"30312","1","29, 48"
"30316","1","31, 54"
"30317","1","30, 52"
"30318","1","31, 54"
"30320","1","31, 54"
"30319","2","55, 53"
"30319","1","55,"
"30321","4","55, 53"
"30322","1","31,56,58,"
"30324","1","54, 55"
"30327","1","51, 52"
"30326","1","31,53,56,58,"
"30323","3","30,"
"30328","1","55, 54"
"30325","1","31,53,56,58,"
"30330","1","30"
"30150","2","30"
"30332","1","31,54,56,58,"
"30230","2","55"
"30331","2","55, 53"
"30308","2","29, 48, 21"
"30334","1","31,54,56,58,"
"30333","3","55, 53"
"30335","1","31,56,58,"
"30337","1","48, 29, 21"
"30338","1","21, 48, 29"
"30340","1","55, 53, 54"
"30336","1","31,56,58,"
"30345","1","54, 55, 53"
"30350","1","55, 53"
"30339","1","48, 29, 21"
"30341","1","48, 21, 29"
"30342","1","29, 48, 21"
"30343","1","29, 21"
"30348","1","29, 21"
"30352","1","31,56,58,"
"30349","1","21, 29"
"30351","1","55, 53"
"30353","1","55, 53"
"30354","1","51, 55, 53"
"30346","4","55, 53"
"30357","1","29, 48"
"30355","1","31,56,58,"
"30358","1","31,56,58,"
"30361","1","55, 53"
"30362","1","29, 48"
"30364","1","31,56,58,"
"30366","1","31,56,58,"
"30365","1","31,56,58,"
"30363","1",""
"30367","1","31,51,56,58,60,"
"30370","1","51,54,60,"
"30372","1","21, 29, 48"
"30377","1","30"
"30368","1","53, 55"
"30380","1","21, 48"
"30387","1","55, 53"
"30383","1","31,51,56,58,60,"
"30373","1","52"
"30388","1","55,58,"
"30374","2","21, 48"
"30394","1","51,60,"
"30385","11","31,56,58,"
"30371","1","31,56,58,"
"30393","1","21, 48"
"30392","1","21, 48"
"30389","1","29, 35"
"30398","1","51,60,"
"30382","2","31,56,58,"
"30396","1","21, 29"
"30371","11","31,56,58,"
"30402","1","31,56,58,"
"30400","1","53, 54, 52"
"30404","1","31,56,58,"
"30405","1","30,"
"30403","1","30"
"30399","1","31,51,55,56,58,60,"
"30406","1","21, 48"
"30386","2","21, 48"
"30413","1","31,56,58,"
"30412","1","51,60,"
"30411","1","35, 48"
"30401","2","21, 29"
"30410","7","31,56,"
"30408","1","30,"
"30415","1","35, 48"
"30419","1","52, 30"
"30418","2","35, 48"
"30423","1","21, 29"
"30424","1","58, 55"
"30417","2","56, 31"
"30420","2","21, 29"
"30426","1","55, 58"
"30425","1","51, 60"
"30429","1","56, 31"
"30426","11","55,"
"30433","1","30, 52"
"30434","1","31,"
"30435","1","31, 51"
"30436","1","21, 29"
"30443","1","21, 48"
"30444","1","21, 48"
"30441","1","29, 35"
"30440","1","31,51,56,58,"
"30440","11","31,51,56,58,"
"30414","7","21, 48"
"30447","1","29, 35"
"30450","1","51, 55"
"30452","1","21, 48"
"30451","1","1, 35, 29"
"30454","1","1,29,"
"30455","1","1,29,"
"30231","2","21, 48"
"30458","1","35, 29"
"30457","2","21, 48"
"30456","1","21, 48"
"30453","1","31,"
"30449","1","31, 58"
"30439","2","56, 55"
"30445","7","21, 48"
"30442","7","21, 48"
"30422","8","29, 35"
"30460","11","31,51,58,"
"30421","7","21, 48"
"30461","1","30"
"30463","1","21, 48"
"30471","1","21, 48"
"30472","1","48, 51"
"30474","1","55, 58"
"30468","1","21, 29, 48, 51"
"30467","1","21, 51, 48, 29"
"30466","1","29, 48, 51, 21"
"30470","3","29, 21, 48, 51"
"30476","1","55, 58"
